"precinct","oblast","places","noplaces","type","size","ukrainian","district14par","registered14par","voted14parl","oppblock14par","porosh14par","r14parl","turnout14parl","registered14pres","voted14pres","turnout14pres","r14pres","Poroshenko","district","registered12","voted12","turnout12","r12","roads","rlon","rlat","quality.ent","quality","quality.UKR","distrussia","Raion","dist_regional","distkiev","donetsk","qualityq"
590985,"Сумська"," СУМИ",1,"city",3,77.44,157,1884,766,0.0326370757180157,0.29242819843342,8.22454308093995,0.406581740976645,1748,1056,0.604118993135011,5.68181818181818,561,157,1972,1146,0.581135902636917,27.9232111692845,40.6883905967386,34.754908,50.889896,0.0332421045564921,41.5057400379815,0.939424123806958,3.50039597676806,"Sums",1.54153521690535,5.71287195235953,388.354982075184,0.107376484737033
590986,"Сумська"," СУМИ",1,"city",3,77.44,157,2332,1058,0.0245746691871456,0.276937618147448,6.99432892249527,0.45368782161235,2322,1384,0.59603789836348,4.6242774566474,885,157,2191,1144,0.522136010953902,20.1048951048951,45.9749809890094,34.795515,50.931496,0.0473378333807566,47.4855628883012,0.995980558943343,3.34253786679357,"Sums",0.872798286258675,5.7242745985531,390.459359864599,0.165391194846204
590987,"Сумська"," СУМИ",1,"city",3,77.44,157,2276,1193,0.0293378038558256,0.26487845766974,6.78960603520536,0.524165202108963,2253,1518,0.673768308921438,4.08432147562582,993,157,2443,1300,0.532132623823168,17.6153846153846,51.3672481253874,34.78105,50.938341,0.0339120081288973,41.5347599877856,0.991365022688211,3.31768611358911,"Sums",1.25462617874923,5.72135166120109,391.667776917515,0.107608889595279
590988,"Сумська"," СУМИ",1,"city",3,77.44,157,2420,1339,0.023898431665422,0.294996265870052,6.72143390589993,0.553305785123967,2399,1618,0.674447686536057,5.3770086526576,1033,157,2445,1384,0.566053169734151,18.4248554913295,52.8832808158466,34.779463,50.93637,0.0326998090926313,40.9177207233891,0.990401462225046,3.32589574467765,"Sums",1.22949803777704,5.72088367486637,391.553117727363,0.102761704774958
590989,"Сумська"," СУМИ",1,"city",3,77.44,157,2448,1145,0.0183406113537118,0.282096069868996,5.58951965065502,0.467728758169935,2432,1514,0.622532894736842,5.21796565389696,906,157,2469,1296,0.524908869987849,19.0586419753086,51.7011218104289,34.779813,50.936548,0.0328183144807832,40.9965880348555,0.990611193064965,3.32511444994279,"Sums",1.22834851732131,5.72097300881691,391.555078573963,0.10337030054726
590990,"Сумська"," СУМИ",1,"city",3,77.44,157,2452,1267,0.0386740331491713,0.273875295974743,7.10339384372534,0.516721044045677,2428,1484,0.611202635914333,4.3800539083558,916,157,2480,1322,0.533064516129032,20.499243570348,52.0810133271988,34.780071,50.936359,0.0345642158893408,41.6241540283284,0.990735080634613,3.32581595784734,"Sums",1.21959848390388,5.72102157457782,391.52744025217,0.10832757949994
590991,"Сумська"," СУМИ",1,"city",3,77.44,157,2396,1356,0.0339233038348083,0.275811209439528,9.29203539823009,0.565943238731219,2362,1571,0.665114309906859,4.77402928071292,998,157,2398,1400,0.583819849874896,23.5714285714286,50.2120620473159,34.768243,50.939421,0.0267490353898532,37.7426765223327,0.983659949146698,3.31619509828656,"Sums",1.47160392397562,5.71849085944061,392.285941413857,0.0807689693084394
590992,"Сумська"," СУМИ",1,"city",3,77.44,157,2360,1293,0.0332559938128384,0.279969064191802,6.96055684454756,0.547881355932203,2347,1546,0.658713250958671,5.17464424320828,912,157,2376,1308,0.55050505050505,22.6299694189602,49.8667612734104,34.76756,50.939355,0.026710033935716,37.3044063162986,0.983217344090444,3.31661616043041,"Sums",1.48127659894924,5.71833132536157,392.307728362453,0.0780940783361187
590993,"Сумська"," СУМИ",1,"city",3,77.44,157,2392,1370,0.0328467153284672,0.288321167883212,7.59124087591241,0.572742474916388,2400,1669,0.695416666666667,6.29119233073697,1023,157,2406,1452,0.603491271820449,22.5206611570248,49.6528463837835,34.767878,50.939643,0.0273139712674066,38.0585740602805,0.983407841510319,3.31538494413061,"Sums",1.48101652303217,5.71841968296359,392.320928245969,0.0827485404571808
590994,"Сумська"," СУМИ",1,"city",1,77.44,157,484,303,0.0363036303630363,0.257425742574257,8.25082508250825,0.62603305785124,487,349,0.716632443531828,6.01719197707736,210,157,491,314,0.639511201629328,23.5668789808917,55.6144146249512,34.771358,50.939179,0.0282653816913127,39.0374422922036,0.985664135794185,3.31645953249737,"Sums",1.41838644332762,5.71918848113765,392.137351777223,0.0891656872024588
590995,"Сумська"," СУМИ",1,"city",3,77.44,157,1952,1194,0.0343383584589615,0.288107202680067,6.8676716917923,0.611680327868853,1948,1410,0.723819301848049,6.45390070921986,888,157,1892,1162,0.614164904862579,20.3098106712565,33.400701064221,34.750936,50.942703,0.0243278820613971,37.8727622919745,0.971185862364911,3.30705117235992,"Sums",1.77042935586481,5.71471443159526,393.288360889423,0.0815788657964436
590996,"Сумська"," СУМИ",1,"city",1,77.44,157,232,196,0.0357142857142857,0.173469387755102,19.8979591836735,0.844827586206897,227,214,0.94273127753304,7.94392523364486,84,157,213,176,0.826291079812207,61.3636363636364,40.4179654317827,34.757642,50.939126,0.0244896930917321,35.8843926287344,0.976383512191209,3.31985608461349,"Sums",1.63372693374697,5.71605185869692,392.690793720847,0.0699756502635289
590997,"Сумська"," СУМИ",1,"city",3,77.44,157,2412,1216,0.0172697368421053,0.286184210526316,7.23684210526316,0.504145936981758,2393,1527,0.638111157542833,5.4354944335298,931,157,2454,1316,0.536267318663407,25.7598784194529,30.0369864284709,34.773785,50.945832,0.0335268979188612,41.084002344968,0.985884722678019,3.28877691554392,"Sums",1.50905712128253,5.72010736469438,392.643047720179,0.104048575039939
590998,"Сумська"," СУМИ",1,"city",3,77.44,157,2108,838,0.0274463007159905,0.274463007159905,7.99522673031026,0.39753320683112,2067,1120,0.5418480890179,5.71428571428571,662,157,2448,1064,0.434640522875817,21.4285714285714,30.085007855673,34.773316,50.945679,0.0332673669851116,40.5286676657711,0.985662254323505,3.28951883572635,"Sums",1.51183203593707,5.7199920514545,392.648163763134,0.0998057342615054
590999,"Сумська"," СУМИ",1,"city",3,77.44,157,2048,1081,0.0388529139685476,0.296022201665125,8.9731729879741,0.52783203125,2023,1335,0.659911023232823,6.29213483146067,811,157,1920,1071,0.5578125,25.0233426704015,36.6473850735994,34.772478,50.945771,0.0327092252932232,40.4872254054984,0.985136423225423,3.28933471638372,"Sums",1.52366114414537,5.71980620455429,392.690508718,0.0994953566773592
591000,"Сумська"," СУМИ",1,"city",3,77.44,157,1892,897,0.0334448160535117,0.250836120401338,7.13489409141583,0.474101479915433,1909,1115,0.584075432163436,4.48430493273543,651,157,1505,806,0.535548172757475,21.9602977667494,29.0110199724605,34.771953,50.945605,0.0330374951324987,40.6235619626136,0.984873912533055,3.29014295152938,"Sums",1.5271078043434,5.71967737261331,392.696723522969,0.100519679728083
591001,"Сумська","С. ПІЩАНЕ",3,"village",3,92.31,157,1608,712,0.0210674157303371,0.252808988764045,6.17977528089888,0.442786069651741,1586,1000,0.630517023959647,5.2,614,157,1602,823,0.513732833957553,25.3948967193196,29.3881361754087,34.809415,50.988222,0.0123267242125254,37.4516503878664,0.951295746131115,3.08824797029613,"Sums",2.09572215391414,5.7306050477646,395.080662330597,0.0789835821816455
591002,"Сумська","С. ВЕРХНЄ ПІЩАНЕ",3,"village",2,94.7,157,888,488,0.0163934426229508,0.276639344262295,4.30327868852459,0.54954954954955,878,601,0.684510250569476,3.82695507487521,400,157,887,511,0.576099210822999,19.3737769080235,26.6019047919732,34.760879,50.974766,0.0691347302780508,56.5483581144066,0.95700667204112,3.16492338996417,"Sums",2.03734731337898,5.71882888916801,395.796775631419,0.296902751820314
591015,"Сумська"," СУМИ",1,"city",3,77.44,157,2428,1286,0.0349922239502333,0.285381026438569,9.64230171073095,0.529654036243822,2394,1579,0.659565580618212,6.77644078530716,957,157,2394,1326,0.553884711779449,24.6606334841629,84.666424813639,34.826761,50.917169,0.0280822289904928,41.3540139412171,0.980411684255783,3.39573170212339,"Sums",1.10474940435,5.73061534171888,387.892183564899,0.106168571924903
590001,"Сумська"," БІЛОПІЛЛЯ",1,"city",2,93.27,158,1436,553,0.0343580470162749,0.283905967450271,10.6690777576854,0.385097493036212,1417,776,0.547635850388144,5.92783505154639,383,158,1428,640,0.448179271708683,35.15625,25.078040134554,34.273002,51.144639,0.023484036925235,56.9780196094958,0.981854864950151,2.46762873208873,"Bilopils",4.05366119522757,5.61687631432365,431.312712396335,0.304444551295723
590002,"Сумська"," БІЛОПІЛЛЯ",1,"city",2,93.27,158,1472,578,0.0328719723183391,0.247404844290657,9.86159169550173,0.392663043478261,1464,815,0.556693989071038,6.13496932515337,394,158,1466,702,0.478854024556617,35.4700854700855,43.9362746553715,34.274191,51.140776,0.0201948486081826,56.0313952122607,0.982914548206467,2.49739739715381,"Bilopils",4.04902507580402,5.61677075888354,430.921903346695,0.287973361194932
590003,"Сумська"," БІЛОПІЛЛЯ",1,"city",3,93.27,158,2392,1166,0.0420240137221269,0.349056603773585,10.9777015437393,0.487458193979933,2377,1459,0.613798906184266,6.9910897875257,775,158,2378,1269,0.533641715727502,35.618597320725,34.7964119416012,34.303815,51.144429,0.0384303031995155,62.1702013547309,0.991911532852604,2.40593310990021,"Bilopils",4.00378056198255,5.62440858840483,429.97866357169,0.403051491333448
590004,"Сумська"," БІЛОПІЛЛЯ",1,"city",3,93.27,158,2504,1114,0.0412926391382406,0.302513464991023,9.87432675044883,0.444888178913738,2457,1424,0.57956857956858,5.47752808988764,734,158,2481,1214,0.48931882305522,29.8187808896211,33.8957507471401,34.304767,51.141774,0.0356677093486769,61.9723947762051,0.992571830648211,2.43010675728518,"Bilopils",4.00012123434438,5.62437195159755,429.703726836822,0.399084780259761
590005,"Сумська"," БІЛОПІЛЛЯ",1,"city",3,93.27,158,2444,1154,0.0467937608318891,0.291161178509532,11.1785095320624,0.472176759410802,2410,1520,0.630705394190871,7.89473684210526,838,158,2419,1270,0.525010334849111,31.8897637795276,23.5640989522507,34.318913,51.150836,0.0483031673419746,62.9106874471419,0.995142563824471,2.32047455696912,"Bilopils",3.98404771436839,5.62873965873755,429.903647744526,0.418009823992689
590006,"Сумська"," БІЛОПІЛЛЯ",1,"city",3,93.27,158,2448,975,0.0235897435897436,0.282051282051282,8.92307692307692,0.39828431372549,2397,1230,0.513141426783479,6.58536585365854,549,158,2407,998,0.414624013294558,35.1703406813627,21.1978189958407,34.324591,51.161507,0.0344153507003184,59.5321698710568,0.987172005641795,2.19160234708447,"Bilopils",3.98386320489984,5.6312091019583,430.608731854386,0.351376021204384
590007,"Сумська"," ВОРОЖБА",1,"city",2,92.08,158,1244,512,0.017578125,0.328125,8.3984375,0.411575562700965,1236,682,0.551779935275081,5.71847507331378,356,158,1264,574,0.454113924050633,42.6829268292683,20.1408048638567,34.221001,51.166075,0.0432347076551642,60.3070759487613,0.963101280134756,2.42629134197636,"Bilopils",4.14677587862196,5.60632179171312,435.427767903501,0.366257703841482
590008,"Сумська"," ВОРОЖБА",1,"city",2,92.08,158,936,419,0.0334128878281623,0.334128878281623,10.0238663484487,0.447649572649573,917,528,0.575790621592148,6.43939393939394,288,158,927,449,0.484358144552319,45.43429844098,29.2504867832245,34.218774,51.175275,0.0454671234738586,61.1032174234753,0.957636553937039,2.35045319903248,"Bilopils",4.1559631909827,5.6067842395343,436.330954452162,0.381817430509575
590009,"Сумська"," ВОРОЖБА",1,"city",2,92.08,158,1140,436,0.0229357798165138,0.277522935779817,8.71559633027523,0.382456140350877,1123,574,0.51113089937667,6.27177700348432,294,158,1144,543,0.47465034965035,43.8305709023941,24.5530836031745,34.220674,51.181611,0.0450744238757628,60.9394865866074,0.954459780231435,2.28417561357521,"Bilopils",4.15747487829793,5.60795852716023,436.806056478968,0.378596425836649
590010,"Сумська"," ВОРОЖБА",1,"city",2,92.08,158,760,315,0.00317460317460317,0.371428571428571,4.12698412698413,0.414473684210526,752,409,0.543882978723404,4.88997555012225,235,158,751,385,0.512649800266312,45.1948051948052,20.2243920188701,34.239022,51.166494,0.0303281785903037,55.0354102695804,0.966962309623914,2.37704743829048,"Bilopils",4.12077589515915,5.61082095475371,434.690715758171,0.271229551272322
590011,"Сумська"," ВОРОЖБА",1,"city",1,92.08,158,448,219,0.0319634703196347,0.28310502283105,8.67579908675799,0.488839285714286,456,257,0.56359649122807,8.56031128404669,114,158,470,252,0.536170212765957,53.968253968254,11.7272649982886,34.263857,51.163746,0.0308504960590551,57.0937563218457,0.973105118593599,2.32119400069903,"Bilopils",4.08165023983165,5.61663527449031,433.386266845551,0.306494391452838
590012,"Сумська","С. АРКАВСЬКЕ",4,"village",1,98.28,158,228,106,0.0283018867924528,0.216981132075472,7.54716981132075,0.464912280701754,225,135,0.6,5.18518518518519,59,158,226,121,0.535398230088496,35.5371900826446,4.36850698969097,34.426716,50.994149,0.0396643291397933,56.3079451042351,0.882963367553019,3.33005627565218,"Bilopils",3.64103512703902,5.64127959408065,411.479614592079,0.292730252192211
590013,"Сумська","С. ЖОВТНЕВЕ",1,"smt",2,92.86,158,1104,591,0.0236886632825719,0.279187817258883,6.93739424703892,0.535326086956522,1087,701,0.644894204231831,4.42225392296719,431,158,1117,506,0.452999104744852,25.6916996047431,37.3684008599348,34.376955,50.94301,0.0168861697335881,45.4710927417729,0.853080980585744,3.50501079560078,"Bilopils",3.7438946154613,5.62532521894916,409.180637435188,0.143464035947027
590014,"Сумська","С. ЖОВТНЕВЕ",1,"smt",2,92.86,158,1434,747,0.0240963855421687,0.323962516733601,6.69344042838019,0.52092050209205,1418,935,0.659379407616361,4.59893048128342,575,158,1420,708,0.498591549295775,22.1751412429379,29.8510202205897,34.388888,50.941107,0.0306611795016998,50.0968300991286,0.850746584497522,3.51248133118788,"Bilopils",3.71496954261983,5.62817062601443,408.490932069816,0.197710519317419
590015,"Сумська","С. ЖОВТНЕВЕ",1,"smt",2,92.86,158,1000,439,0.0250569476082005,0.257403189066059,5.01138952164009,0.439,985,556,0.564467005076142,2.51798561151079,311,158,992,431,0.434475806451613,24.3619489559165,22.1001419302104,34.370705,50.949306,0.0188177679923431,47.7246004857419,0.859474058607055,3.48316588551216,"Bilopils",3.75983954599715,5.62420059184362,410.001820232755,0.16816404922484
590016,"Сумська","С. ЖОЛОБОК",2,"village",1,97.06,158,284,182,0.010989010989011,0.258241758241758,6.04395604395604,0.640845070422535,275,196,0.712727272727273,5.61224489795918,107,158,259,145,0.55984555984556,38.6206896551724,8.98712318392702,34.409513,50.912397,0.0298019640321101,46.799420146491,0.821632400077817,3.6060429937131,"Bilopils",3.66000503704811,5.63142906107817,405.091953631739,0.157635547151855
590017,"Сумська","С. КАЛИНІВКА",1,"village",1,96.99,158,248,179,0.0223463687150838,0.307262569832402,6.14525139664805,0.721774193548387,245,198,0.808163265306122,7.07070707070707,124,158,241,183,0.759336099585062,36.6120218579235,23.0441909727521,34.470451,50.934614,0.0432333762524351,50.7166943835064,0.812284733253426,3.49869766294331,"Bilopils",3.49272020763886,5.64786792659154,404.367055783351,0.20604700853344
590018,"Сумська","С. ВЕСЕЛЕ",1,"village",1,99.68,158,228,142,0.0352112676056338,0.147887323943662,7.04225352112676,0.62280701754386,219,156,0.712328767123288,3.20512820512821,66,158,225,128,0.568888888888889,36.71875,16.5993313342744,34.33751,50.933396,0.0344107382856158,51.7097956503737,0.852791518709394,3.53418189557076,"Bilopils",3.83147699028789,5.61476231270848,410.092522917214,0.219939928317991
590019,"Сумська","С. УЛЯНІВКА",1,"smt",2,96.88,158,928,520,0.0134615384615385,0.238461538461538,2.69230769230769,0.560344827586207,918,616,0.671023965141612,2.75974025974026,257,158,980,577,0.588775510204082,23.5701906412478,16.9068278880134,34.293491,50.975365,0.0197337732145309,44.3682712717533,0.895122726088776,3.39360776691443,"Bilopils",3.93010949431629,5.60669070585474,415.666051158146,0.132518532415537
590020,"Сумська","С. УЛЯНІВКА",1,"smt",2,96.88,158,980,552,0.0126811594202899,0.23731884057971,5.43478260869565,0.563265306122449,971,669,0.688980432543769,3.28849028400598,347,158,992,614,0.618951612903226,28.3387622149837,16.6644571785972,34.294192,50.974789,0.0181543052723803,41.7544503463933,0.894558715871011,3.39556501267521,"Bilopils",3.92859376923775,5.60682390267205,415.585272853426,0.109382657457159
590021,"Сумська","С. БОБРИК",3,"village",1,99.41,158,368,260,0.0269230769230769,0.230769230769231,8.46153846153846,0.706521739130435,366,290,0.792349726775956,5.17241379310345,139,158,381,260,0.68241469816273,28.0769230769231,20.6665295294816,34.122326,50.963386,0.0185582033840197,43.0003435168585,0.855007800917431,3.54251760257985,"Bilopils",4.21665728348402,5.561397128009,422.3545785478,0.119933415062259
590022,"Сумська","С. ВЕРХОСУЛКА",2,"village",1,98.72,158,408,273,0.0402930402930403,0.21978021978022,10.989010989011,0.669117647058823,409,305,0.745721271393643,6.22950819672131,148,158,425,308,0.724705882352941,32.4675324675325,10.1122085932898,34.246574,50.843898,0.0120025394757211,28.4294729699774,0.436950021728691,3.80010339733,"Bilopils",4.01675075154312,5.5857128021817,406.578896476464,0.0388151995510173
590023,"Сумська","С. ВАЛІЇВКА",3,"village",1,97.27,158,112,92,0.0434782608695652,0.130434782608696,6.52173913043478,0.821428571428571,111,108,0.972972972972973,3.7037037037037,56,158,114,96,0.842105263157895,46.875,11.6586885155767,34.259508,50.834622,0.0144389140253063,33.3671213648823,0.600417284054732,3.82000789096899,"Bilopils",3.9954945219118,5.58856651241934,405.202422560731,0.0574762070962199
